customer_state,total_price,total_freight,num_items,num_unique_sellers,total_payment,max_installments,main_payment_type,purchase_year,purchase_month,purchase_dayofweek,purchase_hour,is_weekend,estimated_delivery_days,freight_ratio,is_late
25,58.0,25.25,1.0,1.0,83.25,1.0,2,2017,11,6,21,1,29.110335648148148,0.4353373217703143,0
18,110.0,15.52,1.0,1.0,125.52,3.0,2,2017,11,6,21,1,22.10960648148148,0.1410896264579413,1
25,96.99,9.49,1.0,1.0,106.48,2.0,2,2017,11,6,21,1,14.10675925925926,0.09784412986771969,0
12,189.0,17.76,1.0,1.0,206.76,1.0,2,2017,11,6,21,1,30.105729166666666,0.09396775678435565,0
18,83.3,21.07,1.0,1.0,104.37,10.0,2,2017,11,6,21,1,29.1046875,0.2529381399983193,0
25,51.9,11.86,1.0,1.0,63.76,4.0,2,2017,11,6,21,1,18.10366898148148,0.22851197472110366,0
10,46.4,16.11,1.0,1.0,62.51,1.0,2,2017,11,6,21,1,23.10179398148148,0.3471907933018685,0
25,74.0,13.08,1.0,1.0,87.08,1.0,2,2017,11,6,21,1,15.101412037037036,0.17675436818421372,0
9,238.99,22.47,1.0,1.0,261.46000000000004,3.0,2,2017,11,6,21,1,23.101122685185185,0.09402027691419342,0
25,170.49,46.87,1.0,1.0,217.36,4.0,2,2017,11,6,21,1,29.09986111111111,0.2749118721809362,0
18,36.99,14.1,1.0,1.0,51.09,5.0,2,2017,11,6,21,1,18.09803240740741,0.381173799032197,1
23,24.5,15.1,1.0,1.0,39.6,3.0,2,2017,11,6,21,1,25.09608796296296,0.616301375454063,0
23,75.8,62.2,2.0,1.0,138.0,3.0,2,2017,11,6,21,1,25.091805555555556,0.8205696494769198,0
25,74.9,25.04,1.0,1.0,99.94,3.0,2,2017,11,6,21,1,14.091469907407408,0.3343079531648442,0
25,98.0,26.82,2.0,1.0,124.82,1.0,2,2017,11,6,21,1,18.09122685185185,0.27367067682982826,0
9,15.99,21.15,1.0,1.0,37.14,3.0,2,2017,11,6,21,1,22.089502314814816,1.3226189731724094,1
22,29.0,14.1,1.0,1.0,43.1,1.0,2,2017,11,6,21,1,57.08900462962963,0.4861901313747801,0
25,148.0,18.29,1.0,1.0,166.29,4.0,2,2017,11,6,21,1,25.087256944444444,0.12358024607941838,0
10,17.85,15.1,1.0,1.0,32.95,1.0,2,2017,11,6,21,1,24.087025462962963,0.8458909864993557,0
16,13.7,21.15,1.0,1.0,34.85,1.0,2,2017,11,6,21,1,22.08582175925926,1.543682942850887,1
25,193.0,17.6,1.0,1.0,210.6,5.0,2,2017,11,6,22,1,25.082638888888887,0.09119123735110181,0
6,248.99,60.29,1.0,1.0,309.28,8.0,2,2017,11,6,22,1,21.08159722222222,0.24213726600559857,0
17,179.9,15.01,1.0,1.0,194.91,5.0,2,2017,11,6,22,1,21.07920138888889,0.08343477801679812,0
25,54.9,12.72,1.0,1.0,67.62,1.0,3,2017,11,6,22,1,18.079085648148148,0.2316897688566693,0
25,98.0,26.88,2.0,1.0,124.88,2.0,2,2017,11,6,22,1,18.076412037037038,0.27428291548045425,0
25,40.0,15.1,1.0,1.0,55.1,2.0,2,2017,11,6,22,1,21.075636574074075,0.3774905627359316,0
18,95.03,17.92,1.0,1.0,112.95,6.0,2,2017,11,6,22,1,21.075590277777778,0.1885700455640791,1
10,199.98,40.38,2.0,1.0,240.36,10.0,2,2017,11,6,22,1,21.07204861111111,0.20191918232232065,0
25,49.39,12.69,1.0,1.0,62.08,1.0,2,2017,11,6,22,1,18.070150462962964,0.25692940009313436,0
22,167.8,35.68,2.0,1.0,203.48,1.0,1,2017,11,6,22,1,30.066747685185184,0.21263282102013692,1
4,49.0,19.66,1.0,1.0,68.66,1.0,2,2017,11,6,22,1,24.066157407407406,0.40121630170812844,1
25,49.9,9.34,1.0,1.0,59.24,1.0,2,2017,11,6,22,1,14.06568287037037,0.18717059778361156,0
22,84.9,16.35,1.0,1.0,101.25,1.0,2,2017,11,6,22,1,30.065231481481483,0.19257723701723184,1
25,58.99,13.43,1.0,1.0,72.42,3.0,2,2017,11,6,22,1,21.064108796296296,0.22766184672238138,0
25,144.9,14.41,1.0,1.0,159.31,1.0,1,2017,11,6,22,1,14.06076388888889,0.09944720878392833,0
17,35.0,15.1,1.0,1.0,50.1,1.0,2,2017,11,6,22,1,24.059756944444445,0.4314162452501357,0
18,99.9,17.95,1.0,1.0,117.85,10.0,2,2017,11,6,22,1,21.05962962962963,0.17967788110229124,1
25,98.9,17.94,1.0,1.0,116.84,1.0,2,2017,11,6,22,1,25.05846064814815,0.18139351472684806,0
18,31.9,14.1,1.0,1.0,46.0,4.0,2,2017,11,6,22,1,30.05736111111111,0.4419924140309081,1
10,29.99,15.1,1.0,1.0,45.09,1.0,2,2017,11,6,22,1,32.056805555555556,0.5034843786469274,0
25,69.9,14.24,1.0,1.0,84.14,4.0,2,2017,11,6,22,1,18.0565625,0.20371668502596527,0
25,34.9,9.34,1.0,1.0,44.24,4.0,2,2017,11,6,22,1,14.05630787037037,0.2676141084782671,0
10,147.0,52.95,3.0,1.0,199.95,1.0,3,2017,11,6,22,1,23.049247685185186,0.36020163128141985,0
25,89.9,16.26,1.0,1.0,106.16,2.0,2,2017,11,6,22,1,18.047858796296296,0.1808656188473988,1
25,39.9,15.79,1.0,1.0,55.69,3.0,2,2017,11,6,22,1,21.04771990740741,0.3957294303400917,0
10,79.9,17.07,1.0,1.0,96.97,1.0,2,2017,11,6,22,1,37.047025462962964,0.2136393787311798,0
25,32.5,7.78,1.0,1.0,40.28,1.0,3,2017,11,6,22,1,14.045787037037037,0.2393772499307714,0
18,179.39999999999998,53.010000000000005,3.0,1.0,232.41,4.0,2,2017,11,6,22,1,21.044270833333332,0.295483302768658,0
25,89.9,16.26,1.0,1.0,106.16,4.0,2,2017,11,6,22,1,18.04392361111111,0.1808656188473988,0
22,831.0,91.02,3.0,1.0,922.02,1.0,1,2017,11,6,22,1,29.042418981481482,0.10953055411485665,0
25,58.9,14.13,1.0,1.0,73.03,4.0,2,2017,11,6,22,1,14.041863425925927,0.23989405952360743,0
17,290.0,16.78,1.0,1.0,306.78,2.0,2,2017,11,6,23,1,23.041666666666668,0.05786186944182952,0
22,34.9,14.1,1.0,1.0,49.0,1.0,2,2017,11,6,23,1,25.040185185185184,0.40399988539010345,0
22,49.0,14.1,1.0,1.0,63.1,1.0,1,2017,11,6,23,1,25.03994212962963,0.28774922960755905,0
17,79.0,17.8,1.0,1.0,96.8,1.0,1,2017,11,6,23,1,30.039143518518518,0.22531360362527056,0
12,270.0,18.33,1.0,1.0,288.33,1.0,1,2017,11,6,23,1,36.038912037037036,0.06788863744949093,0
23,49.0,17.64,1.0,1.0,66.64,1.0,1,2017,11,6,23,1,24.038912037037036,0.359992653211159,0
17,50.0,15.1,1.0,1.0,65.1,6.0,2,2017,11,6,23,1,29.038796296296297,0.3019939601207976,0
7,27.99,15.1,1.0,1.0,43.09,1.0,1,2017,11,6,23,1,22.03851851851852,0.5394591118573827,0
17,99.9,16.46,1.0,1.0,116.36,1.0,1,2017,11,6,23,1,25.037476851851853,0.16476311548432948,0
25,135.9,18.2,1.0,1.0,154.1,1.0,1,2017,11,6,23,1,29.037476851851853,0.1339210160337304,0
11,89.9,21.12,1.0,1.0,111.02,3.0,2,2017,11,6,23,1,23.037025462962962,0.23492508425935194,0
7,59.9,17.67,1.0,1.0,77.57,6.0,2,2017,11,6,23,1,25.03670138888889,0.2949867281013673,0
25,57.52,12.53,1.0,1.0,70.05,1.0,2,2017,11,6,23,1,29.035092592592594,0.21783348690043636,0
18,239.0,17.43,1.0,1.0,256.43,8.0,2,2017,11,6,23,1,22.03232638888889,0.07292856515244706,1
25,59.9,7.78,1.0,1.0,67.68,1.0,2,2017,11,6,23,1,14.03111111111111,0.12988097026760823,0
22,49.9,17.6,1.0,1.0,67.5,1.0,2,2017,11,6,23,1,31.030416666666667,0.35269834271858286,0
10,329.9,25.11,1.0,1.0,355.01,1.0,2,2017,11,6,23,1,21.030324074074073,0.07611374321387326,0
25,84.99,9.41,1.0,1.0,94.4,1.0,2,2017,11,6,23,1,15.029780092592592,0.11071760539351226,0
6,159.9,23.44,1.0,1.0,183.34,1.0,1,2017,11,6,23,1,22.027280092592594,0.1465907029974797,1
25,159.99,16.88,1.0,1.0,176.87,2.0,2,2017,11,6,23,1,23.027118055555555,0.10550593470882735,0
7,12.9,15.1,1.0,1.0,28.0,2.0,2,2017,11,6,23,1,23.02605324074074,1.1704519029532594,0
4,49.95,16.79,1.0,1.0,66.74,6.0,2,2017,11,6,23,1,32.02380787037037,0.3361294068186823,1
8,20.9,15.1,1.0,1.0,36.0,1.0,2,2017,11,6,23,1,30.023344907407406,0.7224534711257834,0
18,30.21,17.6,1.0,1.0,47.81,4.0,2,2017,11,6,23,1,25.022939814814816,0.5825692628512793,0
18,58.99,17.66,1.0,1.0,76.65,7.0,2,2017,11,6,23,1,23.02292824074074,0.2993677001576512,0
6,69.9,16.25,1.0,1.0,86.15,6.0,2,2017,11,6,23,1,23.02082175925926,0.23247163846010782,0
5,49.0,28.79,1.0,1.0,77.79,3.0,2,2017,11,6,23,1,25.018587962962965,0.587539029815718,0
25,264.29,13.35,1.0,1.0,277.64,4.0,2,2017,11,6,23,1,18.016284722222224,0.05051250326344824,0
25,271.0,10.71,1.0,1.0,281.71,10.0,2,2017,11,6,23,1,14.015474537037036,0.03952014937214254,0
18,12.25,14.1,1.0,1.0,26.35,1.0,2,2017,11,6,23,1,18.014988425925925,1.1509264549832667,1
25,29.9,8.11,1.0,1.0,38.01,1.0,2,2017,11,6,23,1,14.013784722222223,0.27122838701046786,0
18,90.0,16.07,1.0,1.0,106.07,4.0,2,2017,11,6,23,1,23.00866898148148,0.1785535716269819,1
25,160.0,38.9,5.0,1.0,198.9,5.0,2,2017,11,6,23,1,14.006886574074073,0.243123480478247,1
25,69.0,18.72,1.0,1.0,87.72,3.0,2,2017,11,6,23,1,21.001898148148147,0.2713004159360009,0
10,45.99,15.1,1.0,1.0,61.09,1.0,1,2017,11,6,23,1,22.00179398148148,0.328325107086169,0
15,229.9,30.01,1.0,1.0,259.91,3.0,2,2017,11,6,23,1,31.00111111111111,0.13053444743607032,0
22,46.99,16.11,1.0,1.0,63.1,6.0,2,2017,11,0,0,0,28.99829861111111,0.34283160605222274,0
7,219.98,33.06,2.0,1.0,253.04,2.0,2,2017,11,0,0,0,22.998113425925926,0.1502857064928335,0
25,199.0,13.73,1.0,1.0,212.73,3.0,2,2017,11,0,0,0,17.99795138888889,0.06899462816769765,0
25,184.6,14.31,1.0,1.0,198.91,10.0,2,2017,11,0,0,0,20.996423611111112,0.0775185399862406,0
10,250.0,62.49,1.0,1.0,312.49,10.0,2,2017,11,0,0,0,24.995127314814816,0.24995900016399936,1
25,49.9,8.72,1.0,1.0,58.62,1.0,2,2017,11,0,0,0,15.99324074074074,0.17474599707420696,0
19,49.0,25.38,1.0,1.0,74.38,3.0,2,2017,11,0,0,0,24.99050925925926,0.5179486132936063,1
5,147.0,86.46000000000001,3.0,1.0,233.46,10.0,2,2017,11,0,0,0,24.98878472222222,0.5881592642226924,0
23,149.99,32.57,2.0,1.0,182.56,1.0,2,2017,11,0,0,0,23.98841435185185,0.21714636211506022,0
17,89.9,17.88,1.0,1.0,107.78,10.0,2,2017,11,0,0,0,22.98638888888889,0.19888544065138317,0
25,50.0,11.85,1.0,1.0,61.85,3.0,2,2017,11,0,0,0,17.98263888888889,0.2369952600947981,0
10,2700.0,59.88,2.0,1.0,2759.88,1.0,1,2017,11,0,0,0,22.982523148148147,0.02217776956378905,0
10,99.9,12.83,1.0,1.0,112.73,3.0,2,2017,11,0,0,0,17.98210648148148,0.12842714287144272,0
25,199.9,12.6,1.0,1.0,212.5,2.0,2,2017,11,0,0,0,13.980671296296297,0.06303120044421988,0
25,89.9,17.34,1.0,1.0,107.24,2.0,2,2017,11,0,0,0,17.97800925925926,0.19287883338338838,1
4,79.0,23.42,1.0,1.0,102.42,2.0,2,2017,11,0,0,0,24.968912037037036,0.29645194364628297,0
15,158.0,71.74,2.0,1.0,229.74,5.0,2,2017,11,0,0,0,44.96605324074074,0.4540477591913975,0
25,45.9,8.27,1.0,1.0,54.17,1.0,2,2017,11,0,0,0,13.964918981481482,0.18017036665867847,0
17,149.99,16.81,1.0,1.0,166.8,5.0,2,2017,11,0,0,0,23.95949074074074,0.11207339107013085,0
18,19.9,17.63,1.0,1.0,37.53,1.0,2,2017,11,0,1,0,22.957291666666666,0.8858851314004321,0
25,35.99,8.72,1.0,1.0,44.71,1.0,2,2017,11,0,1,0,13.951550925925925,0.24228279292045235,0
10,59.0,14.16,1.0,1.0,73.16,1.0,2,2017,11,0,1,0,17.939675925925926,0.23999593227233437,1
25,69.9,15.25,1.0,1.0,85.15,1.0,2,2017,11,0,1,0,24.93806712962963,0.21816569147794734,0
17,49.99,12.48,1.0,1.0,62.47,1.0,2,2017,11,0,1,0,17.92574074074074,0.24964493608849594,0
1,323.18,36.06,1.0,1.0,359.24,5.0,2,2017,11,0,1,0,30.916793981481483,0.11157834154854401,0
25,68.0,11.98,1.0,1.0,79.98,4.0,2,2017,11,0,2,0,17.90767361111111,0.17617387979588534,0
22,79.9,17.13,1.0,1.0,97.03,1.0,2,2017,11,0,2,0,28.89790509259259,0.21439030800615758,0
25,190.83,12.84,1.0,1.0,203.67,4.0,2,2017,11,0,3,0,17.849537037037038,0.06728466548935969,0
10,89.99,26.25,1.0,1.0,116.24,1.0,2,2017,11,0,6,0,20.72056712962963,0.2916958362502917,0
25,75.1,26.94,2.0,2.0,102.04,7.0,2,2017,11,0,6,0,24.71258101851852,0.35871692787046777,0
18,231.7,16.38,1.0,1.0,248.08,2.0,2,2017,11,0,7,0,20.70607638888889,0.07069455893586993,0
25,45.9,7.78,1.0,1.0,53.68,4.0,2,2017,11,0,7,0,13.696678240740741,0.16949521796910744,0
5,39.9,22.67,1.0,1.0,62.57,1.0,2,2017,11,0,7,0,23.69423611111111,0.5681561865617404,0
25,58.9,14.13,1.0,1.0,73.03,1.0,1,2017,11,0,7,0,13.683078703703703,0.23989405952360743,0
25,16.17,11.85,1.0,1.0,28.02,2.0,2,2017,11,0,7,0,17.678912037037037,0.7327932719064991,0
22,129.8,24.47,1.0,1.0,154.27,6.0,2,2017,11,0,7,0,13.675578703703703,0.1885193488493925,0
17,31.9,16.79,1.0,1.0,48.69,1.0,4,2017,11,0,8,0,38.66512731481482,0.5263157894736842,0
5,297.0,87.27,3.0,1.0,384.27,5.0,2,2017,11,0,8,0,24.658460648148147,0.2938373944868873,1
25,84.99,13.15,1.0,1.0,98.14,2.0,2,2017,11,0,8,0,14.653622685185185,0.1547222647103811,0
10,125.0,14.62,1.0,1.0,139.62,1.0,2,2017,11,0,8,0,20.650104166666665,0.11695906432748537,0
18,37.49,15.1,1.0,1.0,52.59,2.0,2,2017,11,0,8,0,20.646585648148147,0.40276332986583446,1
18,99.9,21.19,1.0,1.0,121.09,2.0,2,2017,11,0,8,0,20.640324074074073,0.2121099888890001,0
10,99.99,15.59,1.0,1.0,115.58,10.0,2,2017,11,0,8,0,21.637939814814814,0.15591403226290365,0
10,127.0,21.38,1.0,1.0,148.38,10.0,2,2017,11,0,8,0,21.632650462962964,0.16834513114069966,1
25,129.99,13.93,1.0,1.0,143.92,3.0,2,2017,11,0,8,0,17.63125,0.10716126501065457,0
8,86.99,17.86,1.0,1.0,104.85,3.0,2,2017,11,0,8,0,23.631030092592592,0.20530859514202618,1
17,19.9,15.1,1.0,1.0,35.0,1.0,2,2017,11,0,8,0,22.6296875,0.7587558414150043,0
22,29.9,15.11,1.0,1.0,45.01,4.0,2,2017,11,0,9,0,20.624363425925925,0.5053342697568644,0
25,120.0,12.34,1.0,1.0,132.34,1.0,2,2017,11,0,9,0,17.622974537037038,0.10283247639603003,0
10,12.97,15.1,1.0,1.0,28.07,2.0,2,2017,11,0,9,0,22.619270833333335,1.164135378922211,0
25,199.9,14.79,1.0,1.0,214.69,1.0,1,2017,11,0,9,0,23.618819444444444,0.07398662337857238,0
10,83.9,14.32,1.0,1.0,98.22,4.0,2,2017,11,0,9,0,20.61633101851852,0.17067734591959569,0
13,211.2,38.56,2.0,1.0,249.76,4.0,2,2017,11,0,9,0,43.61467592592592,0.18257489311130157,0
18,190.9,16.09,1.0,1.0,206.99,20.0,2,2017,11,0,9,0,22.61462962962963,0.0842845244393691,0
10,27.99,15.1,1.0,1.0,43.09,4.0,2,2017,11,0,9,0,22.613229166666667,0.5394591118573827,1
18,139.99,16.74,1.0,1.0,156.73,10.0,2,2017,11,0,9,0,22.60903935185185,0.11957911580030142,0
17,139.0,14.7,1.0,1.0,153.7,4.0,2,2017,11,0,9,0,17.608310185185186,0.10575463485874201,0
22,129.9,16.67,1.0,1.0,146.57,1.0,2,2017,11,0,9,0,30.60615740740741,0.1283284963164256,0
10,140.0,15.73,1.0,1.0,155.73,1.0,2,2017,11,0,9,0,28.605798611111112,0.11235634031185492,0
10,129.0,15.57,1.0,1.0,144.57,4.0,2,2017,11,0,9,0,24.6028125,0.12069673878497066,0
7,25.5,15.1,1.0,1.0,40.6,1.0,1,2017,11,0,9,0,22.59931712962963,0.5921336418179679,1
7,83.3,23.45,1.0,1.0,106.75,5.0,2,2017,11,0,9,0,29.599050925925926,0.28150922557952485,0
25,19.9,7.78,1.0,1.0,27.68,2.0,2,2017,11,0,9,0,13.59568287037037,0.3909351288879956,0
11,99.9,17.95,1.0,1.0,117.85,3.0,2,2017,11,0,9,0,23.595046296296296,0.17967788110229124,0
25,49.0,13.41,1.0,1.0,62.41,1.0,2,2017,11,0,9,0,17.593912037037036,0.2736678843288913,0
25,27.99,7.78,1.0,1.0,35.77,1.0,2,2017,11,0,9,0,14.58837962962963,0.27794648279804224,0
4,56.9,33.58,2.0,1.0,90.48,1.0,2,2017,11,0,10,0,22.583090277777778,0.5901478005658951,0
18,47.33,17.6,1.0,1.0,64.93,2.0,2,2017,11,0,10,0,17.581793981481482,0.37184931651560293,0
8,59.9,19.66,1.0,1.0,79.56,2.0,2,2017,11,0,10,0,24.579502314814814,0.328208210213519,0
17,115.0,21.3,1.0,1.0,136.3,6.0,2,2017,11,0,10,0,24.57935185185185,0.18521578073234146,1
25,129.8,34.32,2.0,1.0,164.12,8.0,2,2017,11,0,10,0,21.57357638888889,0.26440474264450964,0
10,59.99,17.67,1.0,1.0,77.66,1.0,2,2017,11,0,10,0,23.568275462962962,0.2945441816272441,0
22,39.8,30.2,2.0,1.0,70.0,1.0,1,2017,11,0,10,0,28.56740740740741,0.758774905153137,0
17,21.99,14.1,1.0,1.0,36.09,1.0,2,2017,11,0,10,0,20.566689814814815,0.6411713882952117,0
8,12.38,17.6,1.0,1.0,29.98,1.0,2,2017,11,0,10,0,24.565798611111113,1.421532994103869,1
25,89.9,13.65,1.0,1.0,103.55,2.0,2,2017,11,0,10,0,17.564398148148147,0.15183368371875727,1
25,240.99,9.88,1.0,1.0,250.87,10.0,2,2017,11,0,10,0,14.563310185185186,0.0409973816449577,0
25,37.9,13.08,1.0,1.0,50.98,1.0,2,2017,11,0,10,0,14.563263888888889,0.34510962771430836,0
18,249.9,41.53,1.0,1.0,291.43,1.0,2,2017,11,0,10,0,22.562928240740742,0.16618580958059392,0
23,109.9,16.21,1.0,1.0,126.11,3.0,2,2017,11,0,10,0,22.56052083333333,0.14749638310843394,0
14,59.0,34.21,1.0,1.0,93.21,1.0,2,2017,11,0,10,0,30.560219907407408,0.5798206810054067,1
10,75.0,17.78,1.0,1.0,92.78,2.0,2,2017,11,0,10,0,22.558113425925924,0.2370635058199224,0
25,35.09,15.1,1.0,1.0,50.19,1.0,2,2017,11,0,10,0,22.555428240740742,0.43030976603687554,0
18,29.9,16.92,1.0,1.0,46.82,1.0,1,2017,11,0,10,0,21.55497685185185,0.5658673622955754,0
25,38.97,12.69,1.0,1.0,51.66,5.0,2,2017,11,0,10,0,29.551030092592594,0.32562674809473713,0
23,53.99,15.13,1.0,1.0,69.12,1.0,3,2017,11,0,10,0,23.550324074074073,0.2802318905002686,1
25,69.99,9.34,1.0,1.0,79.33,1.0,2,2017,11,0,10,0,20.54740740740741,0.13344572873655183,0
8,153.0,18.32,1.0,1.0,171.32,10.0,2,2017,11,0,10,0,23.544305555555557,0.1197377794916373,0
18,52.0,16.61,1.0,1.0,68.61,6.0,2,2017,11,0,11,0,17.541180555555556,0.3194169342897252,1
25,119.9,21.33,1.0,1.0,141.23,3.0,2,2017,11,0,11,0,21.537754629629628,0.17789676483098554,1
12,45.9,17.92,1.0,1.0,63.82,5.0,2,2017,11,0,11,0,38.537523148148146,0.39040543779002645,0
22,59.9,16.18,1.0,1.0,76.08,1.0,1,2017,11,0,11,0,29.537453703703704,0.27011235204754513,0
25,91.5,13.66,1.0,1.0,105.16,3.0,2,2017,11,0,11,0,21.536296296296296,0.1492879859236511,0
18,49.9,14.1,1.0,1.0,64.0,1.0,2,2017,11,0,11,0,31.53615740740741,0.2825594677461374,0
22,299.70000000000005,50.86,3.0,1.0,350.56,10.0,2,2017,11,0,11,0,28.53537037037037,0.16970247012856146,0
18,72.9,18.08,1.0,1.0,90.98,3.0,2,2017,11,0,11,0,24.533680555555556,0.24800757191259373,0
17,49.0,15.1,1.0,1.0,64.1,5.0,2,2017,11,0,11,0,24.533101851851853,0.30815697638823697,0
18,179.8,39.0,2.0,1.0,218.8,1.0,1,2017,11,0,11,0,20.532569444444444,0.21690646881830467,0
25,79.9,9.37,1.0,1.0,89.27,1.0,1,2017,11,0,11,0,13.532268518518519,0.1172701217756974,0
24,49.0,37.97,1.0,1.0,86.97,1.0,1,2017,11,0,11,0,28.529872685185186,0.7748821452623416,0
25,219.99,16.3,1.0,1.0,236.29,10.0,2,2017,11,0,11,0,17.52866898148148,0.07409394020664481,0
25,53.9,7.78,1.0,1.0,61.68,1.0,2,2017,11,0,11,0,13.527013888888888,0.1443386950149348,0
25,249.9,60.3,1.0,1.0,310.2,10.0,2,2017,11,0,11,0,24.526469907407407,0.24129555303900344,0
4,250.0,18.19,1.0,1.0,268.19,2.0,2,2017,11,0,11,0,36.52611111111111,0.07275970896116415,0
6,419.0,17.69,1.0,1.0,436.69,7.0,2,2017,11,0,11,0,21.524768518518517,0.042219469643270544,0
25,52.95,63.7,5.0,2.0,116.66,5.0,2,2017,11,0,11,0,22.523449074074072,1.2029989990746162,0
22,129.0,15.57,1.0,1.0,144.57,8.0,2,2017,11,0,11,0,30.523425925925928,0.12069673878497066,0
25,87.0,26.160000000000004,3.0,1.0,113.16,1.0,1,2017,11,0,11,0,43.523148148148145,0.3006861990092068,0
25,109.9,14.52,1.0,1.0,124.42,3.0,2,2017,11,0,11,0,20.518252314814816,0.13211890701631468,0
25,89.9,12.33,1.0,1.0,102.23,2.0,2,2017,11,0,11,0,16.518159722222222,0.13715086595254777,0
25,79.9,9.77,1.0,1.0,89.67,2.0,2,2017,11,0,11,0,13.518159722222222,0.12227631694221597,0
26,19.49,17.63,1.0,1.0,37.12,3.0,2,2017,11,0,11,0,22.518078703703704,0.9045200348878969,0
18,108.9,14.51,1.0,1.0,123.41,2.0,2,2017,11,0,11,0,17.517407407407408,0.13324028245837963,1
25,129.8,39.84,1.0,1.0,169.64,1.0,1,2017,11,0,11,0,24.514293981481483,0.3069313795733469,0
25,58.99,11.73,1.0,1.0,70.72,1.0,2,2017,11,0,11,0,15.511319444444444,0.1988438914410673,0
18,99.0,17.94,1.0,1.0,116.94,5.0,2,2017,11,0,11,0,20.50695601851852,0.1812102908051434,1
25,10.9,8.72,1.0,1.0,19.62,1.0,2,2017,11,0,11,0,13.503287037037037,0.7999266122374095,0
18,89.99,45.09,1.0,1.0,135.08,1.0,1,2017,11,0,12,0,23.49539351851852,0.5010501050105011,0
25,117.3,14.43,1.0,1.0,131.73,1.0,1,2017,11,0,12,0,13.492939814814815,0.12301685407626534,0
25,537.76,100.82,2.0,1.0,638.58,24.0,2,2017,11,0,12,0,24.49134259259259,0.18748105571062237,0
17,64.9,15.2,1.0,1.0,80.1,5.0,2,2017,11,0,12,0,22.488935185185184,0.23420286282183628,1
25,124.9,19.6,2.0,2.0,144.5,10.0,2,2017,11,0,12,0,13.482395833333333,0.1569242840329541,0
25,29.99,8.27,1.0,1.0,38.26,1.0,2,2017,11,0,12,0,13.481851851851852,0.27574939148411187,0
25,111.9,11.99,1.0,1.0,123.89,1.0,2,2017,11,0,12,0,13.480011574074075,0.10714828285716838,0
13,35.9,25.63,1.0,1.0,61.53,1.0,2,2017,11,0,12,0,37.47976851851852,0.7139076905935768,0
25,29.98,17.44,2.0,1.0,47.42,1.0,2,2017,11,0,12,0,13.47957175925926,0.5817017444381442,0
22,83.3,33.03,1.0,1.0,116.33,6.0,2,2017,11,0,12,0,31.479525462962965,0.39651384737278067,0
25,177.8,27.28,2.0,1.0,205.08,3.0,2,2017,11,0,12,0,17.478819444444444,0.1534299582117086,0
25,24.99,7.78,1.0,1.0,32.77,1.0,2,2017,11,0,12,0,13.47730324074074,0.3113120723460446,0
25,82.99,13.6,1.0,1.0,96.59,2.0,2,2017,11,0,12,0,21.476458333333333,0.16387319106891107,0
18,131.6,56.4,4.0,1.0,188.0,1.0,1,2017,11,0,12,0,24.472361111111113,0.4285681719743771,0
25,119.7,36.69,3.0,1.0,156.39,1.0,3,2017,11,0,12,0,13.471273148148148,0.3065137300440263,0
25,49.9,9.34,1.0,1.0,59.24,1.0,2,2017,11,0,12,0,13.469155092592592,0.18717059778361156,0
6,79.9,15.32,1.0,1.0,95.22,1.0,2,2017,11,0,12,0,29.465393518518518,0.1917372748776611,0
18,16.9,7.94,1.0,1.0,24.84,2.0,2,2017,11,0,12,0,13.461134259259259,0.46979468670492874,0
17,270.0,49.17,3.0,1.0,319.17,1.0,1,2017,11,0,12,0,21.460011574074073,0.18211043662801252,0
22,22.9,16.11,1.0,1.0,39.01,1.0,2,2017,11,0,13,0,31.44795138888889,0.7034627308851141,0
10,57.52,16.84,1.0,1.0,74.36,1.0,2,2017,11,0,13,0,31.443171296296295,0.2927626432085673,0
4,164.9,17.59,1.0,1.0,182.49,5.0,2,2017,11,0,13,0,28.441608796296297,0.10667006264364678,0
25,62.9,12.78,1.0,1.0,75.68,1.0,2,2017,11,0,13,0,17.44158564814815,0.20317642008871084,0
25,89.9,11.83,1.0,1.0,101.73,1.0,1,2017,11,0,13,0,13.44087962962963,0.1315891925562563,0
10,16.99,15.1,1.0,1.0,32.09,1.0,1,2017,11,0,13,0,22.440636574074073,0.8887057854158084,1
23,173.0,74.16,1.0,1.0,247.16,10.0,2,2017,11,0,13,0,24.439618055555556,0.4286680423812579,1
8,569.0,48.25,3.0,1.0,617.24,24.0,2,2017,11,0,13,0,23.438136574074075,0.0847977420074833,0
25,129.99,14.64,1.0,1.0,144.63,5.0,2,2017,11,0,13,0,21.43810185185185,0.11262318160488033,0
25,61.65,15.18,1.0,1.0,76.83,1.0,1,2017,11,0,13,0,31.43783564814815,0.24622471654960992,0
25,56.99,8.72,1.0,1.0,65.71,2.0,2,2017,11,0,13,0,16.435011574074075,0.15300661507957397,0
22,12.5,15.1,1.0,1.0,27.6,1.0,2,2017,11,0,13,0,30.43355324074074,1.2079033677305815,0
23,140.0,15.73,1.0,1.0,155.73,1.0,1,2017,11,0,13,0,28.432719907407407,0.11235634031185492,0
25,99.0,31.0,1.0,1.0,130.0,2.0,2,2017,11,0,13,0,16.43141203703704,0.31312815022070484,0
25,74.0,16.15,1.0,1.0,90.15,1.0,1,2017,11,0,13,0,20.428958333333334,0.21824029405008036,0
25,29.9,15.1,1.0,1.0,45.0,4.0,2,2017,11,0,13,0,20.428645833333334,0.5049998327815123,1
